# CROND, RSYSLOGD, SESSION, SSHD, SU
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,2.840004883463252416e-01
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,4.289997038555924402e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,5.739989193648596943e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,2.840004883463252416e-01
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,1.298994996911195576e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.971407313415857399e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.008996565892661179e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.971407313415857399e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,1.318335171254920724e+00,-5.863726723879211233e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,1.390012728370580708e-01
1.473447226309690383e-01,-2.233244399553130921e-01,4.472087224209456147e-01,-6.025247608184179926e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,1.390012728370580708e-01
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,5.739989193648596943e-01
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.982175372369521460e-01,1.390012728370580708e-01
1.473447226309690383e-01,-2.233244399553130921e-01,2.189461620088895888e+00,-5.766814193296230240e-01,-1.890987744292682571e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,-1.310990882255613776e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.949871195508528166e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-6.014479549230515865e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,-1.310990882255613776e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,8.205486290640778835e-01,-5.960639254462192227e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.949871195508528166e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,-1.310990882255613776e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,2.438354891184317363e+00,-5.842190605971882000e-01,1.390012728370580708e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,9.449952646117886212e-01,-5.885262841786540466e-01,-1.165991666746346578e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.939103136554862994e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,-1.165991666746346578e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.949871195508528166e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.949871195508528166e-01,-1.165991666746346578e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,-1.455990097764880975e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,-1.310990882255613776e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.165991666746346578e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,-1.165991666746346578e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.054343843242177670e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
6.915441949976942615e-01,2.983456822455974322e+00,6.961019935163671457e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
5.101443708754525019e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,-1.310990882255613776e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,-1.310990882255613776e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.971407313415857399e-01,-1.165991666746346578e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,4.472087224209456147e-01,-6.025247608184179926e-01,-1.890987744292682571e+00
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.310990882255613776e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,-1.310990882255613776e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,8.205486290640778835e-01,-5.960639254462192227e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.960639254462192227e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.960639254462192227e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,9.449952646117886212e-01,-5.939103136554862994e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,8.205486290640778835e-01,-5.949871195508528166e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.949871195508528166e-01,-1.455990097764880975e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
8.729440191199359100e-01,4.586847453661617280e+00,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
3.287445467532107424e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.455990097764880975e+00
-3.405510149127267266e-02,-2.233244399553130921e-01,8.205486290640778835e-01,-5.982175372369521460e-01,-4.409955892000106958e-01
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,9.449952646117886212e-01,-5.949871195508528166e-01,-1.165991666746346578e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.949871195508528166e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,9.449952646117886212e-01,-5.917567018647533761e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,6.961019935163671457e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.960639254462192227e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.971407313415857399e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.961342963853386356e+00,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
1.473447226309690383e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-5.982175372369521460e-01,-1.600989313274148174e+00
-2.154549256135143975e-01,-2.233244399553130921e-01,5.716553579686564079e-01,-3.214784221277725007e-01,-1.600989313274148174e+00
